"FID","FEATURE","LONGITUDE","LATITUDE","GRID","EASTING","NORTHING"
164,"Highway",84.46846993,27.93587996,"45RTL","50900","92678"
164,"Highway",84.46887536,27.93564169,"45RTL","50939","92651"
164,"Highway",84.46947106,27.93534636,"45RTL","50997","92617"
164,"Highway",84.47007292,27.93500589,"45RTL","51056","92578"
164,"Highway",84.47054155,27.93469971,"45RTL","51101","92543"
164,"Highway",84.4708328,27.93449566,"45RTL","51130","92520"
164,"Highway",84.47105425,27.93430313,"45RTL","51151","92498"
164,"Highway",84.47135769,27.93398172,"45RTL","51180","92462"
164,"Highway",84.47158521,27.933726,"45RTL","51202","92433"
164,"Highway",84.47172428,27.93357888,"45RTL","51215","92416"
164,"Highway",84.4720029,27.93339066,"45RTL","51242","92395"
165,"Highway",84.4720029,27.93339066,"45RTL","51242","92395"
165,"Highway",84.47237046,27.93321117,"45RTL","51278","92374"
165,"Highway",84.47264321,27.93313578,"45RTL","51305","92366"
165,"Highway",84.47292855,27.93303327,"45RTL","51332","92354"
165,"Highway",84.47321374,27.93289693,"45RTL","51360","92338"
165,"Highway",84.47352408,27.93270409,"45RTL","51390","92316"
165,"Highway",84.47414445,27.93224622,"45RTL","51450","92264"
165,"Highway",84.47506818,27.93145338,"45RTL","51539","92174"
165,"Highway",84.47626452,27.93055808,"45RTL","51655","92072"
165,"Highway",84.47713148,27.92986019,"45RTL","51739","91993"
165,"Highway",84.4774164,27.92966743,"45RTL","51767","91971"
165,"Highway",84.47766347,27.92953121,"45RTL","51791","91956"
165,"Highway",84.47799305,27.92938341,"45RTL","51823","91939"
165,"Highway",84.47839238,27.92921282,"45RTL","51862","91919"
165,"Highway",84.4797046,27.92868483,"45RTL","51990","91858"
166,"Highway",84.4797046,27.92868483,"45RTL","51990","91858"
166,"Highway",84.48035709,27.92832158,"45RTL","52053","91816"
166,"Highway",84.48121263,27.92792377,"45RTL","52136","91770"
166,"Highway",84.48156125,27.9277759,"45RTL","52170","91753"
166,"Highway",84.48209384,27.92758678,"45RTL","52222","91731"
166,"Highway",84.48253751,27.92739345,"45RTL","52265","91709"
166,"Highway",84.48289895,27.92727486,"45RTL","52301","91695"
166,"Highway",84.48338742,27.92716034,"45RTL","52349","91681"
166,"Highway",84.48376785,27.92702815,"45RTL","52386","91666"
166,"Highway",84.48399604,27.92693259,"45RTL","52408","91655"
166,"Highway",84.48419877,27.92682359,"45RTL","52428","91642"
166,"Highway",84.4843507,27.92671701,"45RTL","52442","91630"
166,"Highway",84.48489496,27.92629771,"45RTL","52495","91583"
166,"Highway",84.48505326,27.92619563,"45RTL","52510","91571"
166,"Highway",84.48523071,27.92611604,"45RTL","52528","91562"
166,"Highway",84.48537023,27.92607494,"45RTL","52541","91557"
166,"Highway",84.48636059,27.92601053,"45RTL","52639","91548"
166,"Highway",84.4867476,27.9259302,"45RTL","52677","91538"
166,"Highway",84.48752158,27.92576276,"45RTL","52752","91518"
166,"Highway",84.48863174,27.92551066,"45RTL","52861","91488"
166,"Highway",84.48911398,27.92542547,"45RTL","52908","91478"
166,"Highway",84.48941864,27.92539054,"45RTL","52938","91473"
166,"Highway",84.48971704,27.9253782,"45RTL","52968","91471"
166,"Highway",84.4900536,27.925377,"45RTL","53001","91470"
166,"Highway",84.49087307,27.92544177,"45RTL","53082","91476"
166,"Highway",84.49087307,27.92544177,"45RTL","53082","91476"
166,"Highway",84.49171111,27.92539817,"45RTL","53164","91469"
166,"Highway",84.49215539,27.92534695,"45RTL","53208","91463"
166,"Highway",84.49265019,27.92523237,"45RTL","53256","91449"
166,"Highway",84.49386179,27.92494602,"45RTL","53375","91415"
166,"Highway",84.49424858,27.92482054,"45RTL","53412","91400"
166,"Highway",84.49457197,27.92471786,"45RTL","53444","91388"
166,"Highway",84.49489518,27.92457456,"45RTL","53476","91372"
166,"Highway",84.49512975,27.92449024,"45RTL","53498","91362"
166,"Highway",84.4953202,27.92447827,"45RTL","53517","91360"
166,"Highway",84.49626603,27.92440042,"45RTL","53610","91349"
166,"Highway",84.49660867,27.92434278,"45RTL","53644","91342"
166,"Highway",84.49692574,27.92424688,"45RTL","53675","91331"
166,"Highway",84.4971474,27.92411522,"45RTL","53696","91316"
167,"Highway",84.4971474,27.92411522,"45RTL","53696","91316"
167,"Highway",84.49771674,27.92377926,"45RTL","53752","91278"
292,"Highway",84.12976586,28.01017328,"45RTM","17751","01651"
292,"Highway",84.12988032,28.01022732,"45RTM","17762","01656"
292,"Highway",84.1300186,28.01027006,"45RTM","17776","01661"
292,"Highway",84.13019975,28.01028568,"45RTM","17794","01662"
292,"Highway",84.13019975,28.01028568,"45RTM","17794","01662"
292,"Highway",84.13042853,28.01028095,"45RTM","17816","01661"
294,"Highway",84.13042853,28.01028095,"45RTM","17816","01661"
294,"Highway",84.13069543,28.01026039,"45RTM","17843","01658"
294,"Highway",84.13100043,28.01021047,"45RTM","17872","01652"
294,"Highway",84.13150553,28.0100859,"45RTM","17922","01637"
294,"Highway",84.13270152,28.00976438,"45RTM","18039","01599"
294,"Highway",84.13302078,28.00968285,"45RTM","18070","01589"
294,"Highway",84.1332924,28.00962844,"45RTM","18096","01582"
294,"Highway",84.13385951,28.00954666,"45RTM","18152","01572"
295,"Highway",84.13385951,28.00954666,"45RTM","18152","01572"
295,"Highway",84.13557496,28.0091682,"45RTM","18320","01526"
295,"Highway",84.13605626,28.00907523,"45RTM","18367","01514"
297,"Highway",84.13605626,28.00907523,"45RTM","18367","01514"
297,"Highway",84.13630405,28.00902083,"45RTM","18391","01508"
297,"Highway",84.13645651,28.00896879,"45RTM","18406","01502"
297,"Highway",84.13658987,28.00889195,"45RTM","18419","01493"
297,"Highway",84.13680418,28.0087496,"45RTM","18440","01477"
297,"Highway",84.13698512,28.00860051,"45RTM","18457","01460"
297,"Highway",84.137128,28.00851238,"45RTM","18471","01450"
297,"Highway",84.13726139,28.00845584,"45RTM","18484","01443"
297,"Highway",84.1374234,28.00842184,"45RTM","18500","01439"
297,"Highway",84.13766645,28.00838775,"45RTM","18524","01435"
297,"Highway",84.1379858,28.00838743,"45RTM","18555","01434"
298,"Highway",84.1379858,28.00838743,"45RTM","18555","01434"
298,"Highway",84.13835278,28.00836676,"45RTM","18591","01431"
298,"Highway",84.13853386,28.00832822,"45RTM","18609","01426"
298,"Highway",84.13875777,28.00824001,"45RTM","18631","01416"
298,"Highway",84.1390817,28.0080998,"45RTM","18662","01399"
300,"Highway",84.1390817,28.0080998,"45RTM","18662","01399"
300,"Highway",84.13922463,28.00804776,"45RTM","18676","01393"
300,"Highway",84.13938665,28.00802278,"45RTM","18692","01390"
300,"Highway",84.13960114,28.00802256,"45RTM","18713","01390"
300,"Highway",84.14071184,28.00811845,"45RTM","18822","01398"
300,"Highway",84.14129342,28.00818102,"45RTM","18880","01403"
300,"Highway",84.141527,28.00819883,"45RTM","18903","01405"
300,"Highway",84.141527,28.00819883,"45RTM","18903","01405"
300,"Highway",84.14175578,28.00818957,"45RTM","18925","01403"
300,"Highway",84.1420846,28.00814185,"45RTM","18958","01397"
302,"Bridge Road",84.1420846,28.00814185,"45RTM","18958","01397"
302,"Bridge Road",84.14305189,28.00792651,"45RTM","19052","01371"
303,"Highway",84.14305189,28.00792651,"45RTM","19052","01371"
303,"Highway",84.14326154,28.00786989,"45RTM","19073","01364"
303,"Highway",84.14343302,28.00779075,"45RTM","19089","01355"
303,"Highway",84.14359016,28.00767552,"45RTM","19104","01342"
303,"Highway",84.14372343,28.00753099,"45RTM","19117","01326"
303,"Highway",84.14379951,28.00739554,"45RTM","19124","01310"
303,"Highway",84.14384218,28.00722628,"45RTM","19128","01292"
303,"Highway",84.14385152,28.00707511,"45RTM","19129","01275"
303,"Highway",84.14380305,28.00647051,"45RTM","19122","01208"
303,"Highway",84.14379807,28.00630582,"45RTM","19121","01190"
303,"Highway",84.14381218,28.00617044,"45RTM","19122","01175"
303,"Highway",84.14383114,28.00608468,"45RTM","19124","01165"
304,"Highway",84.14383114,28.00608468,"45RTM","19124","01165"
304,"Highway",84.14390252,28.00600113,"45RTM","19131","01156"
304,"Highway",84.14400729,28.00593559,"45RTM","19141","01148"
304,"Highway",84.14416927,28.00587676,"45RTM","19157","01141"
304,"Highway",84.14439798,28.00582238,"45RTM","19179","01135"
304,"Highway",84.14500317,28.00572472,"45RTM","19238","01122"
304,"Highway",84.14518901,28.00569069,"45RTM","19257","01118"
304,"Highway",84.14537004,28.00562732,"45RTM","19274","01111"
304,"Highway",84.14576065,28.0054577,"45RTM","19312","01091"
304,"Highway",84.14590357,28.00540566,"45RTM","19326","01085"
304,"Highway",84.14612273,28.00534225,"45RTM","19348","01077"
304,"Highway",84.146361,28.00530815,"45RTM","19371","01073"
304,"Highway",84.14659452,28.0052876,"45RTM","19394","01070"
304,"Highway",84.14687095,28.00527828,"45RTM","19421","01069"
304,"Highway",84.14717128,28.00531631,"45RTM","19451","01072"
304,"Highway",84.14745253,28.00534083,"45RTM","19478","01074"
304,"Highway",84.14745253,28.00534083,"45RTM","19478","01074"
304,"Highway",84.14763364,28.00534064,"45RTM","19496","01074"
304,"Highway",84.14783378,28.00530658,"45RTM","19516","01070"
304,"Highway",84.14801957,28.00523869,"45RTM","19534","01062"
304,"Highway",84.14817196,28.00514152,"45RTM","19549","01050"
307,"Highway",84.14817196,28.00514152,"45RTM","19549","01050"
307,"Highway",84.14831964,28.00508495,"45RTM","19563","01044"
307,"Highway",84.14853884,28.00505087,"45RTM","19585","01040"
307,"Highway",84.14880099,28.0050551,"45RTM","19610","01039"
307,"Highway",84.14916329,28.00509758,"45RTM","19646","01043"
306,"Highway",84.14916329,28.00509758,"45RTM","19646","01043"
306,"Highway",84.14973537,28.00519397,"45RTM","19703","01053"
306,"Highway",84.15034561,28.00530386,"45RTM","19763","01063"
305,"Highway",84.15034561,28.00530386,"45RTM","19763","01063"
305,"Highway",84.15053628,28.00531718,"45RTM","19782","01064"
305,"Highway",84.15053628,28.00531718,"45RTM","19782","01064"
305,"Highway",84.1507269,28.00529441,"45RTM","19800","01061"
305,"Highway",84.15102233,28.00523994,"45RTM","19829","01055"
305,"Highway",84.15140825,28.00512897,"45RTM","19867","01042"
308,"Highway",84.15140825,28.00512897,"45RTM","19867","01042"
308,"Highway",84.15233255,28.00487751,"45RTM","19957","01012"
309,"Highway",84.15233255,28.00487751,"45RTM","19957","01012"
309,"Highway",84.15286136,28.00470546,"45RTM","20009","00991"
310,"Highway",84.15286136,28.00470546,"45RTM","20009","00991"
310,"Highway",84.15305672,28.00466237,"45RTM","20028","00986"
310,"Highway",84.15327113,28.00461024,"45RTM","20049","00980"
310,"Highway",84.15340925,28.0045424,"45RTM","20062","00972"
310,"Highway",84.15355207,28.00442493,"45RTM","20076","00959"
310,"Highway",84.15370908,28.00422621,"45RTM","20091","00936"
310,"Highway",84.15388502,28.00393722,"45RTM","20108","00904"
310,"Highway",84.15405152,28.00371368,"45RTM","20123","00879"
310,"Highway",84.1541562,28.00359399,"45RTM","20133","00865"
310,"Highway",84.15427525,28.0035194,"45RTM","20145","00857"
310,"Highway",84.15443721,28.0034583,"45RTM","20161","00849"
310,"Highway",84.15468974,28.00339936,"45RTM","20185","00842"
310,"Highway",84.15517577,28.00331759,"45RTM","20233","00832"
310,"Highway",84.15549025,28.00324955,"45RTM","20264","00824"
310,"Highway",84.1557332,28.0031658,"45RTM","20287","00814"
310,"Highway",84.15596657,28.00304596,"45RTM","20310","00800"
310,"Highway",84.15625705,28.00286965,"45RTM","20338","00780"
311,"Highway",84.15625705,28.00286965,"45RTM","20338","00780"
311,"Highway",84.15655223,28.0026437,"45RTM","20367","00754"
311,"Highway",84.15670932,28.00250815,"45RTM","20382","00739"
311,"Highway",84.15680924,28.00239071,"45RTM","20391","00726"
312,"Highway",84.15680924,28.00239071,"45RTM","20391","00726"
312,"Highway",84.15704712,28.00209714,"45RTM","20414","00693"
312,"Highway",84.15727034,28.001772,"45RTM","20435","00656"
312,"Highway",84.15745106,28.00150557,"45RTM","20452","00626"
312,"Highway",84.15766992,28.00123909,"45RTM","20473","00596"
312,"Highway",84.15792691,28.00097709,"45RTM","20498","00566"
312,"Highway",84.1582462,28.00073531,"45RTM","20528","00539"
313,"Highway",84.1582462,28.00073531,"45RTM","20528","00539"
313,"Highway",84.15858814,28.00033558,"45RTM","20561","00494"
171,"Highway",84.15858814,28.00033783,"45RTM","20561","00494"
171,"Highway",84.15886778,28.00014348,"45RTM","20588","00472"
213,"Highway",84.15886778,28.00014348,"45RTM","20588","00472"
213,"Highway",84.15931839,27.99974813,"45RTM","20631","00427"
213,"Highway",84.15940719,27.99963974,"45RTM","20640","00415"
213,"Highway",84.15950865,27.99949297,"45RTM","20649","00398"
213,"Highway",84.15961009,27.99933041,"45RTM","20659","00380"
213,"Highway",84.1597116,27.999222,"45RTM","20669","00368"
213,"Highway",84.15994645,27.99903672,"45RTM","20691","00347"
213,"Highway",84.16012418,27.99890114,"45RTM","20709","00331"
213,"Highway",84.16029563,27.99881521,"45RTM","20725","00321"
213,"Highway",84.16053702,27.99875401,"45RTM","20749","00314"
213,"Highway",84.16082926,27.99870855,"45RTM","20777","00308"
213,"Highway",84.16176323,27.99859464,"45RTM","20869","00293"
213,"Highway",84.16216991,27.99858288,"45RTM","20909","00291"
213,"Highway",84.16240498,27.99854876,"45RTM","20932","00287"
213,"Highway",84.16285603,27.9984625,"45RTM","20976","00276"
213,"Highway",84.16351037,27.99833763,"45RTM","21040","00261"
213,"Highway",84.16396775,27.99823556,"45RTM","21085","00249"
213,"Highway",84.16418366,27.99814054,"45RTM","21106","00238"
213,"Highway",84.16438686,27.99804329,"45RTM","21126","00226"
213,"Highway",84.16442685,27.99801391,"45RTM","21130","00223"
213,"Highway",84.1647474,27.99777889,"45RTM","21161","00196"
172,"Highway",84.1647474,27.99777889,"45RTM","21161","00196"
172,"Highway",84.16481341,27.99772917,"45RTM","21167","00191"
173,"Highway",84.16481341,27.99772917,"45RTM","21167","00191"
173,"Highway",84.16607516,27.99672141,"45RTM","21288","00076"
173,"Highway",84.16676694,27.99615654,"45RTM","21355","00012"
173,"Highway",84.16711594,27.99583574,"45RTL","21389","99975"
173,"Highway",84.16740786,27.99558721,"45RTL","21417","99947"
173,"Highway",84.16759827,27.99544032,"45RTL","21435","99930"
173,"Highway",84.16783317,27.9952979,"45RTL","21458","99914"
173,"Highway",84.1680427,27.99519161,"45RTL","21478","99902"
173,"Highway",84.16836024,27.99507841,"45RTL","21509","99889"
173,"Highway",84.16872863,27.99496966,"45RTL","21545","99876"
173,"Highway",84.16905892,27.9948745,"45RTL","21577","99864"
173,"Highway",84.16975766,27.99472022,"45RTL","21646","99846"
174,"Highway",84.16975766,27.99472022,"45RTL","21646","99846"
174,"Highway",84.17006253,27.9946296,"45RTL","21675","99835"
174,"Highway",84.1705833,27.99444395,"45RTL","21726","99813"
174,"Highway",84.17129344,27.99426709,"45RTL","21796","99792"
175,"Highway",84.17129344,27.99426709,"45RTL","21796","99792"
175,"Highway",84.17138364,27.99424441,"45RTL","21804","99789"
176,"Highway",84.17138364,27.99424441,"45RTL","21804","99789"
176,"Highway",84.17295877,27.99376865,"45RTL","21958","99733"
176,"Highway",84.17325725,27.99366223,"45RTL","21987","99720"
177,"Highway",84.17325725,27.99366223,"45RTL","21987","99720"
177,"Highway",84.17353663,27.99352651,"45RTL","22014","99705"
177,"Highway",84.17385409,27.99336818,"45RTL","22045","99687"
177,"Highway",84.17442829,27.99302226,"45RTL","22101","99647"
178,"Highway",84.17442829,27.99302226,"45RTL","22101","99647"
178,"Highway",84.1746908,27.99287753,"45RTL","22126","99630"
179,"Highway",84.1746908,27.99287753,"45RTL","22126","99630"
179,"Highway",84.17500316,27.99270567,"45RTL","22157","99610"
180,"Highway",84.17500316,27.99270567,"45RTL","22157","99610"
180,"Highway",84.17584751,27.9922308,"45RTL","22238","99556"
180,"Highway",84.17624751,27.992034,"45RTL","22277","99533"
180,"Highway",84.177403,27.99143464,"45RTL","22389","99464"
180,"Highway",84.17807598,27.99108406,"45RTL","22455","99424"
180,"Highway",84.17840608,27.99089186,"45RTL","22487","99402"
180,"Highway",84.17885175,27.99065213,"45RTL","22530","99374"
181,"Highway",84.17885175,27.99065213,"45RTL","22530","99374"
181,"Highway",84.17937113,27.99041682,"45RTL","22580","99347"
181,"Highway",84.17972676,27.99029226,"45RTL","22615","99332"
181,"Highway",84.18020938,27.99011565,"45RTL","22662","99311"
181,"Highway",84.18103203,27.98979871,"45RTL","22742","99274"
182,"Highway",84.18103203,27.98979871,"45RTL","22742","99274"
182,"Highway",84.18107299,27.98978286,"45RTL","22746","99273"
182,"Highway",84.18158073,27.98961975,"45RTL","22796","99253"
183,"Highway",84.18158073,27.98961975,"45RTL","22796","99253"
183,"Highway",84.18187954,27.98953362,"45RTL","22825","99243"
184,"Highway",84.18187954,27.98953362,"45RTL","22825","99243"
184,"Highway",84.18204466,27.98948151,"45RTL","22841","99237"
184,"Highway",84.18241936,27.98936821,"45RTL","22878","99224"
184,"Highway",84.18260986,27.98929576,"45RTL","22896","99215"
184,"Highway",84.18290828,27.98915999,"45RTL","22925","99199"
184,"Highway",84.18312416,27.98906946,"45RTL","22946","99189"
184,"Highway",84.18351791,27.98894485,"45RTL","22985","99174"
184,"Highway",84.18386085,27.98884286,"45RTL","23018","99162"
185,"Highway",84.18386085,27.98884286,"45RTL","23018","99162"
185,"Highway",84.18462928,27.98859817,"45RTL","23093","99133"
185,"Highway",84.18513733,27.98843955,"45RTL","23143","99114"
185,"Highway",84.18596283,27.98812935,"45RTL","23223","99078"
185,"Highway",84.1867184,27.98780569,"45RTL","23297","99041"
186,"Highway",84.1867184,27.98780569,"45RTL","23297","99041"
186,"Highway",84.18709922,27.98756377,"45RTL","23334","99013"
186,"Highway",84.18732134,27.98740554,"45RTL","23355","98995"
186,"Highway",84.1874438,27.9873061,"45RTL","23367","98984"
187,"Highway",84.1874438,27.9873061,"45RTL","23367","98984"
187,"Highway",84.18759418,27.98718406,"45RTL","23381","98970"
187,"Highway",84.18798763,27.98689699,"45RTL","23419","98937"
187,"Highway",84.18831125,27.98665289,"45RTL","23451","98909"
187,"Highway",84.18855878,27.98649462,"45RTL","23475","98891"
187,"Highway",84.18883165,27.98629119,"45RTL","23501","98868"
187,"Highway",84.1889405,27.98622335,"45RTL","23511","98860"
188,"Highway",84.1889405,27.98622335,"45RTL","23511","98860"
188,"Highway",84.18907919,27.98613969,"45RTL","23525","98851"
188,"Highway",84.18930138,27.98602657,"45RTL","23546","98838"
188,"Highway",84.18953626,27.98590667,"45RTL","23569","98824"
188,"Highway",84.18986648,27.98580018,"45RTL","23601","98811"
